"","msno","is_churn","is_duplicate","city","age","gender","registered_via","registration_init_time","payment_method_id","payment_plan_days","plan_list_price","actual_amount_paid","is_auto_renew","is_cancel","n_transactions","payment_price_diff"
"7593","M+Dnki1q19lprGq2KxxLnLuRAHGsh4/Fpp3d1hY3HS8=",0,1,22,22,2,4,20151017,35.75,125,566.5,566.5,0.25,0,4,0
"7594","4FR2gBwb6nvV0dysEwvw/HtJxRylLhXXuCoxQEi0YzA=",0,1,14,17,2,4,20160205,38,30,149,149,0,0,4,0
"7595","tixUI2WqChao1Yz5//OhjnFiv0CS2YYyX4LC4WY/zXg=",0,1,3,16,2,7,20160120,41,30,99,99,1,0,14,0
"7596","OYQEb/rnNL2iOWbD0547k5UuFSEYqHXRbsS7zw1B9e0=",0,1,13,41,1,9,20101211,40,28.7,141.55,149,1,0,20,-7.45
"7597","hMiKitHPgpGZlQBdorm2JjnVE/h8/ShjSdZ+7nIFo5E=",0,1,13,25,1,9,20060726,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"7598","r6lnZVq5hJWNyJ3ce+Fg7Ogn6IbB9InEDCZFDNfOT4U=",0,1,13,29,1,4,20170107,36,30,180,180,0,0,2,0
"7599","rKAeocbkBLu9IzTxTk+0yDg/nN1ZRMQ6Z3zrKJNReKQ=",0,1,4,20,2,3,20161223,36,30,180,180,0.666666666666667,0,3,0
"7600","6CSfcfb7GAoTreS/CkjeDKMtSBCiqxjkp9oHr+OmJnw=",0,1,4,35,1,7,20160227,41,30,99,99,1,0,13,0
"7601","LYgDz9R0rPtOqDriPnn9tfgBztDoIP1fJmvTUjKuX8w=",0,1,13,40,1,9,20120328,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7602","9pnsCRDGHbTBpEpYuJw3shLZm74MitO4Te/MfIeJrnc=",0,1,4,34,1,9,20061109,39,28.7,141.55,149,1,0,20,-7.45
"7603","O6OGOjvbkbz9nIxU+Zkiin0N8hPIaf1E0skBK46pJc0=",0,1,22,24,2,9,20091102,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7604","pRX6GI3YzUwZ7GGBhJ7bGRQQYH2eAGlKcJa/ygxvFJg=",0,1,13,35,2,9,20071027,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7605","d9VNvVwoGcKzTfFUe/miFZtkDM678dwyqeTyOVKWxvU=",0,1,22,35,2,9,20050816,19,21.4285714285714,106.428571428571,149,1,0,21,-42.5714285714286
"7606","lS83B7p0Vjdb3tGKvKfAYFSVX5STiD0eNcXry+aNqu0=",0,1,6,41,2,9,20070303,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7607","UtkpcLsjaW64ruCMm89GywwuYXBVCE+LwBlnJaKVKM0=",0,1,5,62,1,3,20150124,40,28.9615384615385,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"7608","qFNHmpLDI9LSmsO9B45dWKgwjMdhBU74r5c7q50sm24=",0,1,13,32,1,9,20080815,36,30,180,180,1,0,8,0
"7609","RCDqs2M5tuPMvaioXMGSMq9pV7fx5LfbKNomCvnDgNQ=",0,0,3,18,2,3,20141103,25,69,320,320,0,0,3,0
"7610","n71L7A8TzDIpOS1LRaySFUUqUNMIcg9fsEXJx/ZaOxw=",1,0,13,36,1,9,20060716,36,30,170,170,0,0,3,0
"7611","JCKKVKT2L46+shrnZ6TbfIQCyHdwKsr9pSAT1RWdcu0=",1,0,13,17,2,3,20150915,37.5,26.1666666666667,124.166666666667,124.166666666667,0,0,6,0
"7612","tLKKtHrZ1nXImsUKYv2DlTc6il0VBGetGLRKlOIdbKY=",0,1,4,32,1,3,20121204,40,30.1538461538462,149,149,1,0,26,0
"7613","fRqlQTfvYpsexmQYvOY5VmHXkSZYY+8jn9hwFhbrXBc=",0,1,4,36,2,3,20140924,39,28.4444444444444,140.722222222222,149,1,0,18,-8.27777777777778
"7614","BAi+Oa5kQO2kalQ2Q/5BAdsu5G+9YzwZ7NBMKC3Mmzs=",0,1,10,23,1,9,20121109,38.4285714285714,30.1428571428571,160.107142857143,149.464285714286,0.964285714285714,0.0714285714285714,28,10.6428571428571
"7615","M9hMzUPTn3OlN1crtUeLd0uGHJihUyc4d58GPrMWGNg=",0,1,22,26,2,9,20100704,40,30.1481481481481,149,149,1,0.037037037037037,27,0
"7616","nME2whtiTgX7aEF6ms2QioqDl/y/LFM6k312plFRiLw=",0,1,22,33,1,9,20080517,40,30.1538461538462,149,149,1,0,26,0
"7617","cdmpBYawEX0UXT1t14oTemoe7GQUzgkEy7p8HmGTDpI=",0,1,6,46,2,9,20051023,34,30,149,149,1,0,10,0
"7618","RURi4+FnGGamHAeM0opgdh1uiDxNSbBsfiquOAvCgK8=",0,1,13,29,1,9,20051218,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7619","YqcjcBgN377jqH8n403fTLlNrKGHp7P/qbZHTxJLKQI=",0,1,3,32,2,9,20050319,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7620","/swsPnIGrDF7WQ48BW0tk5rt6k/QeGMD90ZxxqaqWoE=",0,0,21,18,2,4,20151205,38,410,1788,1788,0,0,1,0
"7621","NE0jL8byj+JTYw3RZW/0r7Pcj07HFxA6ZEvZm/RwkW0=",0,1,4,17,2,4,20160614,29,30,180,180,0,0,5,0
"7622","oZW5yuGOzMZz9C3yc3tXOtbHIZFLfzEahEZk43d4rWI=",0,0,22,40,1,9,20070716,40,28.9615384615385,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"7623","KVgLfcw5Y7ybK6/ih/W+YX0CqIr03GvEjcP4LtXtpq4=",0,1,15,23,1,3,20140410,37.7,60.7,283.1,283.1,0,0,10,0
"7624","b87eQ+Q7qfF8tDw781TtCFZpweVsCs2uHfqW6jYa5kY=",0,1,12,25,2,9,20070625,27.8076923076923,27.9615384615385,138.461538461538,144.230769230769,0,0,26,-5.76923076923077
"7625","WsgnVbHfk6MJ9uj9XCKfIWIC0T13B/Wy4msZbMF9FVE=",0,1,13,22,2,9,20120523,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"7626","rifcPHUaOleb37RtRY4djTPMovW1YD8hxAynt5UWD0k=",0,1,5,22,1,9,20140213,36.8571428571429,33.3333333333333,165,165,0.19047619047619,0,21,0
"7627","wmuD8KVTA2lpofyNyR93I8pSLrpUEq06QPUI9G4foTI=",0,0,15,23,1,7,20160214,41,30,99,99,1,0,12,0
"7628","a1eqz6/6hJFPDlRFDYKif+Xq1pvXwfDG5Q/m+X1PR6o=",0,1,13,33,2,7,20130613,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"7629","vMA/c5k4MmigAd51AHToHj0Z+7muDGRlgS6+iYVeYDA=",0,1,14,19,2,3,20150504,39,30,149,149,1,0,9,0
"7630","loH5zOdoY4MhZVF2nbNRRYIWAqzb7qNH4J/0cxMV9qg=",0,1,9,25,2,7,20120210,38.037037037037,30,159.962962962963,159.962962962963,0.740740740740741,0.037037037037037,27,0
"7631","xf6dK8xGliKxALtO6pCoOTrK4dSjtXEzNvtIKEZ6TP4=",0,1,11,36,1,9,20051017,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7632","O4fzGI3SkPrYmbup0xCXgcDm1lFDpstDq1oroYWAEos=",0,1,6,26,1,9,20080424,38.8571428571429,26.7142857142857,127.714285714286,127.714285714286,0.857142857142857,0,7,0
"7633","6HaOPX09pFId7Icm9AcWyZzdkBjiz7D8BGA36B8v/Wo=",0,0,15,31,1,9,20040712,32,410,1788,1788,0,0,1,0
"7634","YIGYJstV/BjNAYIuH0WJWCKRxtk5J74AnPKMSfH6uGM=",0,1,15,23,1,3,20150916,37.125,30,149,149,0.875,0,8,0
"7635","+HAsc99OGqFDWITN14lST/uREF2/iWeBraMqkk1yP1w=",0,1,3,25,2,7,20150813,41,30,111.5,111.5,1,0.05,20,0
"7636","2UMGbLac3lKsdaGEq7tA9d08C/MUoMHeBhn6FOn3nsg=",0,1,4,35,1,9,20080706,36.1111111111111,28.8888888888889,151.5,151.5,0.166666666666667,0.0555555555555556,18,0
"7637","G0LzRT4F6fyNaPHbQV/0iFWRBVYqcnMHqLey0zYSKJk=",0,1,13,47,1,9,20070629,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7638","R0DLKcQQPXtgW30KWJo/6rKnYmAuuX9Ciqqerm6vDfU=",1,0,4,18,2,9,20101212,38,25.7142857142857,127.714285714286,149,0,0,7,-21.2857142857143
"7639","2qvyA09KfzJTcDz3K2OYlIYDcWPFNA8AVNyj8GNjmcw=",0,1,8,26,1,9,20131105,35.4285714285714,84.2857142857143,409.714285714286,409.714285714286,0.857142857142857,0,7,0
"7640","EEIv/aeVXl73+bPsFBSancvU21B0aDZH1IrobyhzRws=",0,1,6,22,1,9,20141110,40,30,149,149,1,0,7,0
"7641","f1XpymQHSCjYwL9GrwDvIkwZJSx6xXBhlFfIAdc/1ZI=",0,1,13,36,2,7,20151105,41,30,149,149,1,0,15,0
"7642","1WtCQl4weDjCxcNP9EG6Gy9xJ7yjrB6cFf56wd1sdsI=",0,1,13,34,1,9,20111210,37.1851851851852,30.1481481481481,161.925925925926,161.925925925926,0.592592592592593,0.0740740740740741,27,0
"7643","SyC+phWftVRhCiPxSzI3Kx3gsN2nAcOaJ5d9Tfm00fA=",0,0,4,34,2,3,20120711,33.8,115.4,351.4,351.4,0,0,5,0
"7644","4uIfVch6DxKhyoZpUkIQO0Om2dJZ1nanIhE1WkutE0c=",0,1,22,29,1,9,20110509,31,21.4285714285714,106.428571428571,149,1,0,21,-42.5714285714286
"7645","IpSPStyLiyhjxWZN0V7c+0otNny7bnbSTMOrA23q3WA=",0,1,4,44,1,9,20060403,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7646","SBvW2j7eOFIq9Bl2lVaPW9NRNhFRgUo7hKQcOPbSJKw=",0,1,5,26,2,9,20080420,35.6666666666667,20,99.3333333333333,149,1,0.0555555555555556,18,-49.6666666666667
"7647","QyJyCvVDHayBfRb+vo4my2WFnVXV9+quXHeXTKPLySc=",0,1,6,26,2,4,20160506,31,30,149,149,1,0,11,0
"7648","/oR5pLfRHhG+loFk3tt92hDtmn50G82ykFDCHo3Emtg=",1,1,15,19,2,9,20161023,38,30,149,149,0,0,5,0
"7649","e+QhWWHc4OeKjn83EXf8a9ybpWHJKUmt2CT25zzhu+s=",0,1,22,25,2,3,20140507,40,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"7650","n7G+bcenaXvnrzLnJoP6f5B3vmFI0vhCwaYdU7P1uJU=",0,1,13,34,2,3,20120726,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7651","iRhvyNsAUpo/5FFxjw5afIfReubdHVso1bTCW7cFrfo=",0,1,6,58,2,7,20151129,41,30,99,99,1,0,14,0
"7652","A6DT8RJL+8OiEFHcM0JvYweukSzVCcHyCpUwJrfHiHc=",0,1,13,35,1,9,20050310,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7653","TE/aKy2B0FeYLrzhVkKXxWEgeHFO7f8w0ZeF0rOigh0=",0,0,15,23,2,9,20121206,39.8,30,149,149,0.9,0.2,10,0
"7654","X2mRG6sZY+n2tcvLMO4hSPTKbvrMd2pZs5jbq0FRQH0=",0,1,6,30,1,9,20071205,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7655","CtBHa67ftAGk13+dZ6GJRl11lKkx57CkIwRuhA06gII=",0,1,5,36,1,7,20101028,41,28.8888888888889,107.555555555556,112.333333333333,1,0.037037037037037,27,-4.77777777777778
"7656","XlGf/hVbWOkPqKJ/+JEMzX950ujMCetzMDJWFHEqrY4=",0,1,14,48,2,9,20060502,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7657","Qex2JI4LN8ioZfTyLg1TQWWxYIYx7llVhttctqMQElo=",0,1,6,24,1,7,20140210,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"7658","Ny9IFhZnVZnp0+EM6U1zDxIVGXJJBnuhUakmSAyvVhw=",1,1,4,27,2,7,20140219,37.375,28.125,139.6875,149.0625,0,0,16,-9.375
"7659","NhU0LjL8Bz5O2Q7NgmlNZ3SJmaJSsDcZQrmdNGWH+CU=",1,0,13,23,2,3,20131110,23.3333333333333,251.666666666667,890.333333333333,890.333333333333,0,0,3,0
"7660","uTN7mUZ24BFeCQGKiDmbmns8UkGWgy22IbAVu4c7juk=",1,1,8,28,1,7,20101005,40.6470588235294,26.8823529411765,131.470588235294,138.470588235294,0.941176470588235,0.0588235294117647,17,-7
"7661","TzMAlMDq0BiTi4Kk64fTTDDbSUy3G438TS43a/kK8UI=",0,1,9,36,2,9,20050925,19,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7662","XMba/ssb3bJRycNshmHitFcs1+IK6/lBiyGVl8DF79o=",0,1,4,33,1,9,20120702,37.1481481481481,29.037037037037,155,160.518518518519,0.962962962962963,0.0740740740740741,27,-5.51851851851852
"7663","Y3nVkDPLyqbKYd0FTc0Z/9ORcBesDe9Nlhfo0l3Y/XE=",0,1,13,39,2,7,20141222,41,30,137.888888888889,137.888888888889,1,0.111111111111111,18,0
"7664","e6UgyyoZXqr17GJziQyKO8xJtNd9RF8fMMVtaArnDyw=",0,1,16,28,2,9,20080116,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7665","ArN83cv7cjlvN2ErmElmY+z1sUbCz2TvkOsAtWRDfuo=",0,1,22,28,2,9,20070115,38.3684210526316,28.5789473684211,141.157894736842,149,1,0.0526315789473684,19,-7.84210526315789
"7666","yYNSn45/1PszLnGOWZRh+vx8QzucH28fr7gTyRKNWr8=",0,1,4,28,2,9,20051117,36,30,130.625,130.625,0.875,0.125,8,0
"7667","1C9nvLwBUjNbpnTGRX+8voBHNaaEhPMDmt2SlQotqHw=",0,1,5,29,1,3,20150225,38,30,149,149,0,0,11,0
"7668","iYep8vd2tH1FL9/ZCG3aZXx4SFennETdFD8OsMgFOiY=",0,1,13,63,2,9,20061203,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7669","Ows1o5PMYnO7iBjf6XbKaBz9t8FGKwV73+nGgbwxObg=",0,1,18,41,1,7,20110224,37.2068965517241,28.1724137931034,138.724137931034,143.862068965517,0.96551724137931,0.0344827586206897,29,-5.13793103448276
"7670","CLmEqTlGUroE7DykWNIVuY5w/990w1TvoLr707QVycE=",0,1,15,29,2,9,20090207,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7671","OVvAi14PBjiaFI9gQxqi+3A3gNAYGIbk8LsE54yEeVk=",0,1,22,17,2,9,20080208,38.4,28.65,147.75,155.2,0.85,0.05,20,-7.45
"7672","MC7ivmrIo5Xf68KYJVuM8Hk8Q4ISMu/EXHWXfDQDOyY=",0,1,22,45,2,9,20090207,37.8181818181818,30,165.909090909091,165.909090909091,0.909090909090909,0.0909090909090909,11,0
"7673","xUN9NKmxML53T9G5Dc9CDsnmAtRue1fgoZPKDr01x2Y=",0,1,9,49,1,7,20120222,39.9655172413793,29.1034482758621,143.862068965517,143.862068965517,0.96551724137931,0.103448275862069,29,0
"7674","UGUWelUhtIOlRPE2p0eduNdOzDqUCYm77h4woDsNvaY=",0,1,4,33,1,9,20051116,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"7675","0yZ8f9FJw/Vj/vx61rLFrYvh6sZcdJuKWZ6MNkgCXk4=",0,1,13,27,2,3,20120725,39.05,28.65,141.55,149,1,0.05,20,-7.45
"7676","kJlgIPEmzl9mcMw1G/5xVnoXhbUp+lT7kn/mbMywAMI=",0,1,15,24,2,9,20160930,38.6666666666667,30,159.333333333333,134.5,0.666666666666667,0.166666666666667,6,24.8333333333333
"7677","QrzESx5xtJ6Swz2uH4aaLIrDgK2jK6vtz7HF5AiiHeY=",0,1,13,22,2,7,20141225,41,28.8888888888889,142.740740740741,148.259259259259,1,0.037037037037037,27,-5.51851851851852
"7678","IviKFDw4p8XKeZzXveJkSAJ5rBcr72jzuM061KtpxKk=",0,0,1,22,1,3,20151110,36,30,180,180,1,0,7,0
"7679","AB8AoxEA8tuFLBudjmTwIQYKKyC0DFQNGdy3C6kZAlY=",0,1,6,27,2,3,20130521,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7680","b/pqDedfjtOxYuz1OKi4ubX5+aimRAFfaJy/lb6RwqE=",0,1,15,22,2,3,20120218,36,30,180,180,0,0,6,0
"7681","uks8QfhtE2zt5fIiqzYUfBgFJ0cJAi4N5UwSF+tJeZw=",0,1,4,28,2,9,20060108,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7682","P5DLH8GQv4IaW5X8VIjcj01gMuPX/r2N32HoPbyzhRU=",0,1,1,23,2,9,20140827,37,27.4444444444444,142.777777777778,142.777777777778,0,0,9,0
"7683","d66pq5XR+u4cenfInCC2AhB3Oz62BpP92dwBhMdxs20=",0,1,13,32,1,9,20051028,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7684","bzNtY3sMUvyd/cex2EQwf3V4B3ih8b19YKVaefTaG7I=",0,1,11,32,2,9,20110311,21,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7685","9225U0+EQVEQKVzEmBXrmFrEldZ5aHfzUcoNzwvumhc=",0,1,14,27,2,3,20120808,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7686","JPPxQUHkeOOTeRt7fo4kkLinjvE1T3pDDbktKzMu1Y8=",0,1,22,52,1,9,20070209,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"7687","LdfpB6hDCHLEJ8O63kIiTBAVHTQVEMgw+Sl2gQKsda8=",0,1,1,50,1,3,20150313,36,30,168,168,0.6,0.0666666666666667,15,0
"7688","Q3Wr3fLyBCcpYKF18Y32aKgz2XO/T6dkPU1mJIp83h4=",0,1,13,29,2,9,20050930,31.75,22.5,111.75,149,1,0.0416666666666667,24,-37.25
"7689","6FI/PlGT/QBIB1uHochYCiyXKIaPkL8IEpLMR3BON4s=",0,0,22,20,2,3,20150913,33,26.6666666666667,132.444444444444,149,1,0,18,-16.5555555555556
"7690","vON1VOADHmLB1HD+o9kOBxU99+sdLnJalruikXPh0Yg=",0,1,14,31,2,9,20060703,37,30,149,149,1,0,13,0
"7691","CFQlQ+niwJYs7VcWaqHrERZI7EBuNr/VNAeD1ajk69Q=",1,0,22,21,1,4,20160204,32,53.3333333333333,259.333333333333,259.333333333333,0,0,6,0
"7692","i8TASr86ACXXdYYmR4ZjOszJ6h3kT3JEKc9VSzZ4T/M=",0,1,21,26,2,9,20040828,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7693","Cs8f36XyRCKOybHiYpTLG3Nm1Kyjd1Ek6q19j81CAq4=",0,1,3,19,1,3,20120109,36,30,180,180,1,0,2,0
"7694","bql0DcpqeFa+XKD42saMLOxvO3cI4ZOw5FA/+AtRcjg=",0,0,13,38,1,9,20080430,29,30,180,180,0,0,5,0
"7695","6paAf8SUr6Fz3ewSTb9aUzB++uf6w84Sm+NJbu0Q/QM=",0,1,13,26,2,9,20080623,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7696","zYIQMnuRsai6Ulorz3Pbolwx82ldDyI895z0nJhs8Us=",0,1,4,24,1,3,20111221,38.2857142857143,51.4285714285714,227.571428571429,227.571428571429,0.571428571428571,0,7,0
"7697","lBHOaedcS2HYM8Zn1esYoGG3jbqYWVkX8x762WuGpSM=",0,1,16,24,2,9,20141005,39.1666666666667,26.1666666666667,124.166666666667,99.3333333333333,0.833333333333333,0.166666666666667,6,24.8333333333333
"7698","Uv6BNiT2GVLbUa97J5SPbGTLNwVXZe10wJgp1TgW7w8=",0,1,17,25,1,9,20060108,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7699","FRzBoSJZVOoB3wdNT+kUIXrpvas0S6kDCXjv1jKIwvM=",0,1,6,20,2,3,20120124,27.6086956521739,28.695652173913,143.478260869565,150,0,0,23,-6.52173913043478
"7700","80Ry2RLfP8Y5t3+wbuJXXR6J7LoJ5oxF2PVSXrTW+Q8=",0,1,3,27,2,7,20140501,41,28.8,123.04,129,1,0.04,25,-5.96
"7701","rd+2YLy9boNV/A1qB/O5cmW9+i1NHUwTQGAlAzp0HPc=",0,0,12,23,2,9,20101023,39.4285714285714,55.2857142857143,255.428571428571,266.071428571429,0.928571428571429,0.0714285714285714,14,-10.6428571428571
"7702","KsfcbswpLT1Km5ZSsRJLPIdRZS9E9b1No1Tu+WI3r/Q=",0,1,5,24,1,7,20150719,41,30,99,99,1,0,20,0
"7703","jHtrSc/DldF0bkT8Sy0mCeGyFzYjOI0WVrzNVUdUXVw=",1,0,5,22,2,4,20160227,38,30,149,149,0,0,7,0
"7704","xqTeaAj7XnStEEN+4oT2Sflo1P+y0FCrHoZ8HNlTW3c=",0,1,15,26,2,9,20100610,40,30,149,149,1,0.0833333333333333,12,0
"7705","MKm54oh5UHcEx/OYPtEAfMeIwQQWw1KyLbNVdZT6IjU=",0,1,13,22,1,3,20160620,37.1111111111111,30,149,149,0.888888888888889,0,9,0
"7706","TDPBaAeculkGI10QeLtQ5hpSAcI5QQSp+GZFnmZ2T5Y=",0,0,4,27,2,9,20070317,38,71.25,335.25,335.25,0.75,0,4,0
"7707","IkGmT+C7XYQWCvDs7/ZQOrf/bGupHj1K0A9BEgLW9eg=",0,1,6,28,2,9,20131015,38,28.7,141.55,149,1,0.1,20,-7.45
"7708","lb9+BuCCA0IcsvkGqFl9EpKzqvbQXucHz94Ltnzz1Vk=",0,1,22,52,1,9,20141016,40,30.1538461538462,149,149,1,0,26,0
"7709","6n1fL7sJqfRPfiv6uiDSjW1zWtjNa2S9sFmfFsccpNI=",0,1,8,19,1,3,20130726,37.1111111111111,39.1666666666667,190.388888888889,190.388888888889,0,0,18,0
"7710","ldcTZa1peYl++c/6JjMLHcE+JSD2uyUkzxuaIeADAro=",0,1,13,46,1,7,20100704,41,28.8,132.64,137.8,1,0.04,25,-5.16
"7711","3jM7pRlwh8tregRbPvibCOGINr6cOyy0l9+hs1MZAhM=",1,0,22,26,2,9,20080720,33.5,30,164.5,164.5,0,0,2,0
"7712","SP/AQ8bM8WNELcEo+uz2dWkEsa/H/93biOHGH3qeW7Q=",0,1,8,36,2,9,20090126,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7713","74XX3MLHv94e2vvbEoeVscvVrZFnQG5QdS/AAf5JCLc=",1,0,5,26,1,7,20120208,41,28.9655172413793,116.965517241379,122.103448275862,1,0.103448275862069,29,-5.13793103448276
"7714","VjXfqvXrGgp4f808RumIh1mLIS3VHLqHSSq/9EXhesE=",0,1,5,36,1,9,20091105,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7715","pixfVS7ySCjmHSXLPPyrVRIPn5INr6TaqQf0M5fRi3o=",0,1,4,42,1,9,20050714,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7716","zGiCtaasponwefD17BjDrNRLHS4fbTjSPlvgcUjPzms=",0,1,4,25,1,9,20070925,40,30.1851851851852,149,143.481481481481,1,0.037037037037037,27,5.51851851851852
"7717","Mh9zsasQfDNCjGfXbm2cusnrrBwRKX5kV9rnLgfEe98=",0,1,1,24,1,7,20150822,41,30,149,149,1,0,19,0
"7718","nWtx/0ylObuaycwHgqwoOMEQ1gqs8JiprbzxHHEyIu4=",0,1,6,24,1,9,20130612,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7719","qgD0gUwppCPVxCmg+JuJH83rEmTcjlkCPg6D7yPI2KM=",0,1,6,30,1,3,20140307,39.6071428571429,30.1785714285714,150.107142857143,144.785714285714,1,0.0714285714285714,28,5.32142857142857
"7720","WShbSniqEzMuOHR6CW8USHmMWBNbxs+YFe+EW7FM+8g=",0,1,4,24,2,4,20160605,36,30,180,180,0,0,7,0
"7721","P+PMbIxNPHH3RNOOAzfSfWrXDcDlg62WZktenVYklZU=",0,1,4,41,2,7,20160619,41,30,99,99,1,0,9,0
"7722","mvFt264PwjpZ3LPRzxsJ0rA8JKSCzOQql0zBKlewJqg=",0,1,11,45,1,4,20160202,39,50.625,242.125,242.125,0.875,0,8,0
"7723","z43ta3lCPJcMONVW6bIBbmVqDl2aGPNredS+WfopAYY=",1,0,6,23,1,3,20150612,40,30,149,134.809523809524,1,0.0952380952380952,21,14.1904761904762
"7724","XO+YxlJAtzK906D/LfJ4ZrRxksbqXScormQeMKlpFfw=",0,1,12,31,1,9,20050416,40,30.1538461538462,149,149,1,0,26,0
"7725","VeqVmYuoVoU0z2pPperxsaGqJl+mLxEw0uWeYi8Lz0U=",0,1,13,36,1,3,20121014,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7726","dhnRbY5i57QXTVnfkgJ0T7yyABzibwuoTXEgyuBU2Vo=",0,1,11,29,2,3,20131204,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7727","PAJJ6hxfZbgxOWH16niIRJ+/bLLGfaDOR3WXlNbYqOk=",0,1,4,34,1,7,20151119,41,30,99,99,1,0,16,0
"7728","V3PwQMT/VAWlEAbzvuceGj9Ekv6d0GYQkgKmv67yFiY=",0,1,13,23,2,3,20160614,37,30,149,149,1,0,9,0
"7729","9MjBZDORKK6I0wKep7XWjYDI7p6H1y5fiIUWZo2f2j8=",1,0,8,18,2,3,20141004,36.9411764705882,37.6470588235294,179,187.764705882353,0,0,17,-8.76470588235294
"7730","69J0TUc51/GvChhWUlbLxgEpmGwU6mM8LLSiHMlQI7Q=",0,1,7,32,2,9,20080915,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7731","9AiePc36Xw/UmslkhW1bM/SqHctF9Hg+Ccj1949/rUk=",1,0,1,28,2,3,20141027,38,45,203.666666666667,203.666666666667,0,0,6,0
"7732","7ZTK6uL5wf3ujKdXer7x9RBA0OgLdPs47hH1ZtxWlrQ=",0,1,17,42,2,7,20111120,41,30,99,99,1,0,14,0
"7733","pTtnB3+kwHbMtIemlptko1Iq+HHd4H0NxSEzehD92lk=",0,1,5,31,1,3,20160528,40,30,149,149,1,0,8,0
"7734","rzNAsdZkjkzyodL2VfWJlKSH1Wi46PDDPuBsFTMQMvQ=",0,1,13,56,2,9,20121212,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7735","6kOH7rwYjveJ/jYWhhPsYzq4CF+VJCJ1pnBk60gqA1A=",0,1,13,29,1,9,20130107,39.4074074074074,30.1481481481481,153.592592592593,153.592592592593,1,0.037037037037037,27,0
"7736","36uBZBmRivnexsa0fHOAAN0n0HFknkiFJ5US/FZToMA=",0,1,4,23,1,9,20100923,40,30.1481481481481,149,149,1,0.037037037037037,27,0
"7737","bD92rUxsnazOeJGjBcgQ4PI2ony2e+SNqX3+HICZQKc=",0,1,13,31,2,4,20160821,37,30,149,149,1,0,7,0
"7738","PkVpgP7187p+LRXK0ykJPl4rrn4zJjqLVhSd04MXklA=",0,1,11,38,2,7,20110327,41,28.8888888888889,141.666666666667,147.185185185185,1,0.037037037037037,27,-5.51851851851852
"7739","NrzYhT5PSllMdjYi+aXLNg/u87GVB0cbeRbd2GvOqHA=",1,0,15,21,1,3,20150726,32.3529411764706,30,149,140.235294117647,0.705882352941177,0.0588235294117647,17,8.76470588235294
"7740","Al8dLwnr+CfHftB9j1d81woj5tOuQ3H/7anJ86ph1eo=",0,1,22,43,2,3,20130303,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
